Group Name,Rank,Species,Status,FWS Total,Other Fed,Federal Total,States Total,Species Total
Flowering Plants,413,No Common Name (Kadua degeneri) - Wherever found,E,"$14,667","$128,415","$143,082",$0,"$143,082"
Flowering Plants,1313,No Common Name (Kadua haupuensis) - Wherever found,E,"$5,914",$0,"$5,914",$0,"$5,914"
Flowering Plants,406,No Common Name (Kadua parvula) - Wherever found,E,"$7,022","$141,690","$148,712",$0,"$148,712"
Flowering Plants,1176,No Common Name (Kadua st.- johnii) - Wherever found,E,"$9,344",$0,"$9,344",$0,"$9,344"
Flowering Plants,1170,No Common Name (Keysseria (=Lagenifera) erici) - Wherever found,E,"$9,448",$0,"$9,448",$0,"$9,448"
Flowering Plants,1170,No Common Name (Keysseria (=Lagenifera) helenae) - Wherever found,E,"$9,448",$0,"$9,448",$0,"$9,448"
Flowering Plants,1258,No Common Name (Labordia lorenciana) - Wherever found,E,"$7,432",$0,"$7,432",$0,"$7,432"
Flowering Plants,1226,No Common Name (Lepanthes eltoroensis) - Wherever found,E,"$8,000",$100,"$8,100",$0,"$8,100"
Flowering Plants,1313,No Common Name (Lepidium orbiculare) - Wherever found,E,"$5,914",$0,"$5,914",$0,"$5,914"
Flowering Plants,1359,No Common Name (Leptocereus grantianus) - Wherever found,E,"$3,000",$0,"$3,000",$0,"$3,000"
Flowering Plants,708,No Common Name (Lipochaeta venosa) - Wherever found,E,"$8,407","$32,000","$40,407",$0,"$40,407"
Flowering Plants,1145,No Common Name (Lobelia koolauensis) - Wherever found,E,"$9,961",$0,"$9,961",$0,"$9,961"
Flowering Plants,1151,No Common Name (Lobelia monostachya) - Wherever found,E,"$9,832",$0,"$9,832",$0,"$9,832"
Flowering Plants,871,No Common Name (Lobelia niihauensis) - Wherever found,E,"$7,582","$13,275","$20,857",$0,"$20,857"
Flowering Plants,994,No Common Name (Lobelia oahuensis) - Wherever found,E,"$14,041",$0,"$14,041",$0,"$14,041"
Flowering Plants,1020,No Common Name (Lyonia truncata var. proctorii) - Wherever found,E,"$13,000",$0,"$13,000",$0,"$13,000"
Flowering Plants,1227,No Common Name (Lysimachia filifolia) - Wherever found,E,"$8,089",$0,"$8,089",$0,"$8,089"
Flowering Plants,1173,No Common Name (Lysimachia iniki) - Wherever found,E,"$9,395",$0,"$9,395",$0,"$9,395"
Flowering Plants,1196,No Common Name (Lysimachia lydgatei) - Wherever found,E,"$8,984",$0,"$8,984",$0,"$8,984"
Flowering Plants,1110,No Common Name (Lysimachia maxima) - Wherever found,E,"$10,553",$0,"$10,553",$0,"$10,553"
Flowering Plants,1097,No Common Name (Lysimachia pendens) - Wherever found,E,"$10,813",$0,"$10,813",$0,"$10,813"
Flowering Plants,1182,No Common Name (Lysimachia scopulensis) - Wherever found,E,"$9,244",$0,"$9,244",$0,"$9,244"
Flowering Plants,1076,No Common Name (Lysimachia venosa) - Wherever found,E,"$11,372",$0,"$11,372",$0,"$11,372"
Flowering Plants,1414,No Common Name (Maesa walkeri) - Wherever found,T,$614,$0,$614,$0,$614
Flowering Plants,1354,No Common Name (Mitracarpus maxwelliae) - Wherever found,E,"$3,500",$0,"$3,500",$0,"$3,500"
Flowering Plants,1359,No Common Name (Mitracarpus polycladus) - Wherever found,E,"$3,000",$0,"$3,000",$0,"$3,000"
Flowering Plants,1343,No Common Name (Myrcia paganii) - Wherever found,E,"$4,500",$0,"$4,500",$0,"$4,500"
Flowering Plants,393,No Common Name (Neraudia angulata) - Wherever found,E,"$11,118","$141,690","$152,808",$0,"$152,808"
Flowering Plants,634,No Common Name (Neraudia ovata) - Wherever found,E,"$18,000","$34,500","$52,500",$0,"$52,500"
Flowering Plants,1105,No Common Name (Neraudia sericea) - Wherever found,E,"$10,633",$0,"$10,633",$0,"$10,633"
Flowering Plants,796,No Common Name (Nervilia jacksoniae) - Wherever found,T,"$27,454",$100,"$27,554",$0,"$27,554"
Flowering Plants,842,No Common Name (Nesogenes rotensis) - Wherever found,E,"$23,142",$0,"$23,142",$0,"$23,142"
Flowering Plants,747,No Common Name (Osmoxylon mariannense) - Wherever found,E,"$33,720",$0,"$33,720",$0,"$33,720"
Flowering Plants,1027,No Common Name (Phyllanthus saffordii) - Wherever found,E,"$12,826",$0,"$12,826",$0,"$12,826"
Flowering Plants,559,No Common Name (Phyllostegia bracteata) - Wherever found,E,"$8,475","$62,000","$70,475",$0,"$70,475"
Flowering Plants,566,No Common Name (Phyllostegia brevidens) - Wherever found,E,"$7,432","$62,000","$69,432",$0,"$69,432"
Flowering Plants,1117,No Common Name (Phyllostegia floribunda) - Wherever found,E,"$10,432",$0,"$10,432",$0,"$10,432"
Flowering Plants,1193,No Common Name (Phyllostegia glabra var. lanaiensis) - Wherever found,E,"$9,016",$0,"$9,016",$0,"$9,016"
Flowering Plants,561,No Common Name (Phyllostegia haliakalae) - Wherever found,E,"$8,254","$62,000","$70,254",$0,"$70,254"
Flowering Plants,1313,No Common Name (Phyllostegia helleri) -,E,"$5,914",$0,"$5,914",$0,"$5,914"
Flowering Plants,349,No Common Name (Phyllostegia hirsuta) - Wherever found,E,"$60,274","$128,415","$188,689",$0,"$188,689"
Flowering Plants,1104,No Common Name (Phyllostegia hispida) - Wherever found,E,"$10,685",$0,"$10,685",$0,"$10,685"
Flowering Plants,435,No Common Name (Phyllostegia kaalaensis) - Wherever found,E,"$8,784","$128,415","$137,199",$0,"$137,199"
Flowering Plants,1166,No Common Name (Phyllostegia knudsenii) - Wherever found,E,"$9,475",$0,"$9,475",$0,"$9,475"
Flowering Plants,1152,No Common Name (Phyllostegia mannii) - Wherever found,E,"$9,823",$0,"$9,823",$0,"$9,823"
Flowering Plants,429,No Common Name (Phyllostegia mollis) - Wherever found,E,"$9,916","$128,415","$138,331",$0,"$138,331"
Flowering Plants,922,No Common Name (Phyllostegia parviflora) - Wherever found,E,"$18,038",$0,"$18,038",$0,"$18,038"
Flowering Plants,1131,No Common Name (Phyllostegia pilosa) - Wherever found,E,"$10,176",$0,"$10,176",$0,"$10,176"
Flowering Plants,1072,No Common Name (Phyllostegia renovans) - Wherever found,E,"$11,476",$0,"$11,476",$0,"$11,476"
Flowering Plants,1064,No Common Name (Phyllostegia stachyoides) - Wherever found,E,"$9,264","$2,500","$11,764",$0,"$11,764"
Flowering Plants,1199,No Common Name (Phyllostegia velutina) - Wherever found,E,"$8,793",$0,"$8,793",$0,"$8,793"
Flowering Plants,1081,No Common Name (Phyllostegia waimeae) - Wherever found,E,"$11,044",$0,"$11,044",$0,"$11,044"
Flowering Plants,1030,No Common Name (Phyllostegia warshaueri) - Wherever found,E,"$12,704",$0,"$12,704",$0,"$12,704"
Flowering Plants,1166,No Common Name (Phyllostegia wawrana) - Wherever found,E,"$9,475",$0,"$9,475",$0,"$9,475"
Flowering Plants,1010,No Common Name (Platanthera holochila) - Wherever found,E,"$13,363",$100,"$13,463",$0,"$13,463"
Flowering Plants,617,No Common Name (Platydesma cornuta var. cornuta) - Wherever found,E,"$56,227",$0,"$56,227",$0,"$56,227"
Flowering Plants,880,No Common Name (Platydesma cornuta var. decurrens) - Wherever found,E,"$7,456","$12,875","$20,331",$0,"$20,331"
Flowering Plants,1067,No Common Name (Platydesma remyi) - Wherever found,E,"$11,731",$0,"$11,731",$0,"$11,731"
Flowering Plants,1268,No Common Name (Poa siphonoglossa) - Wherever found,E,"$7,309",$0,"$7,309",$0,"$7,309"
Flowering Plants,980,No Common Name (Polyscias bisattenuata) - Wherever found,E,"$14,839",$0,"$14,839",$0,"$14,839"
Flowering Plants,1025,No Common Name (Polyscias flynnii) - Wherever found,E,"$12,862",$0,"$12,862",$0,"$12,862"
Flowering Plants,1180,No Common Name (Polyscias lydgatei) - Wherever found,E,"$9,295",$0,"$9,295",$0,"$9,295"
Flowering Plants,612,No Common Name (Polyscias racemosa) - Wherever found,E,"$56,956",$0,"$56,956",$0,"$56,956"
Flowering Plants,1225,No Common Name (Remya kauaiensis) - Wherever found,E,"$8,120",$0,"$8,120",$0,"$8,120"
Flowering Plants,1088,No Common Name (Remya montgomeryi) - Wherever found,E,"$10,933",$0,"$10,933",$0,"$10,933"
Flowering Plants,445,No Common Name (Sanicula mariversa) - Wherever found,E,"$6,766","$128,415","$135,181",$0,"$135,181"
Flowering Plants,1036,No Common Name (Sanicula purpurea) - Wherever found,E,"$12,596",$0,"$12,596",$0,"$12,596"
Flowering Plants,662,No Common Name (Sanicula sandwicensis) - Wherever found,E,"$6,605","$41,900","$48,505",$0,"$48,505"
Flowering Plants,1313,No Common Name (Santalum involutum) - Wherever found,E,"$5,914",$0,"$5,914",$0,"$5,914"
Flowering Plants,1174,No Common Name (Schiedea attenuata) - Wherever found,E,"$9,374",$0,"$9,374",$0,"$9,374"
Flowering Plants,1148,No Common Name (Schiedea diffusa ssp. macraei) - Wherever found,E,"$9,896",$0,"$9,896",$0,"$9,896"
Flowering Plants,1296,No Common Name (Schiedea diffusa subsp. diffusa) - Wherever found,E,"$6,379",$0,"$6,379",$0,"$6,379"
Flowering Plants,557,No Common Name (Schiedea haleakalensis) - Wherever found,E,"$9,065","$62,000","$71,065",$0,"$71,065"
Flowering Plants,1267,No Common Name (Schiedea helleri) - Wherever found,E,"$7,319",$0,"$7,319",$0,"$7,319"
Flowering Plants,898,No Common Name (Schiedea hookeri) - Wherever found,E,"$6,390","$13,075","$19,465",$0,"$19,465"
Flowering Plants,1222,No Common Name (Schiedea jacobii) - Wherever found,E,"$8,152",$0,"$8,152",$0,"$8,152"
Flowering Plants,422,No Common Name (Schiedea kaalae) - Wherever found,E,"$11,921","$128,415","$140,336",$0,"$140,336"
Flowering Plants,975,No Common Name (Schiedea kauaiensis) - Wherever found,E,"$14,999",$0,"$14,999",$0,"$14,999"
Flowering Plants,1203,No Common Name (Schiedea laui) - Wherever found,E,"$8,641",$0,"$8,641",$0,"$8,641"
Flowering Plants,1278,No Common Name (Schiedea lydgatei) - Wherever found,E,"$6,959",$0,"$6,959",$0,"$6,959"
Flowering Plants,1021,No Common Name (Schiedea membranacea) - Wherever found,E,"$12,971",$0,"$12,971",$0,"$12,971"
Flowering Plants,437,No Common Name (Schiedea nuttallii) - Wherever found,E,"$8,537","$128,415","$136,952",$0,"$136,952"
Flowering Plants,438,No Common Name (Schiedea obovata) - Wherever found,E,"$8,438","$128,415","$136,853",$0,"$136,853"
Flowering Plants,1307,No Common Name (Schiedea salicaria) - Wherever found,E,"$6,097",$0,"$6,097",$0,"$6,097"
Flowering Plants,1307,No Common Name (Schiedea sarmentosa) - Wherever found,E,"$6,097",$0,"$6,097",$0,"$6,097"
Flowering Plants,1181,No Common Name (Schiedea spergulina var. leiopoda) - Wherever found,E,"$9,275",$0,"$9,275",$0,"$9,275"
Flowering Plants,1224,No Common Name (Schiedea spergulina var. spergulina) - Wherever found,T,"$8,124",$0,"$8,124",$0,"$8,124"
Flowering Plants,448,No Common Name (Schiedea trinervis) - Wherever found,E,"$6,238","$128,415","$134,653",$0,"$134,653"
Flowering Plants,1129,No Common Name (Schiedea verticillata) - Wherever found,E,"$10,204",$0,"$10,204",$0,"$10,204"
Flowering Plants,1118,No Common Name (Schiedea viscosa) - Wherever found,E,"$10,412",$0,"$10,412",$0,"$10,412"
Flowering Plants,1194,No Common Name (Schoepfia arenaria) - Wherever found,T,"$9,000",$0,"$9,000",$0,"$9,000"
Flowering Plants,1258,No Common Name (Sicyos lanceoloideus) - Wherever found,E,"$7,432",$0,"$7,432",$0,"$7,432"
Flowering Plants,1109,No Common Name (Silene alexandri) - Wherever found,E,"$10,573",$0,"$10,573",$0,"$10,573"
Flowering Plants,716,No Common Name (Silene hawaiiensis) - Wherever found,T,"$7,175","$32,000","$39,175",$0,"$39,175"
Flowering Plants,714,No Common Name (Silene lanceolata) - Wherever found,E,"$7,399","$32,000","$39,399",$0,"$39,399"
Flowering Plants,847,No Common Name (Silene perlmanii) - Wherever found,E,"$9,801","$13,075","$22,876",$0,"$22,876"
Flowering Plants,613,No Common Name (Spermolepis hawaiiensis) - Wherever found,E,"$8,132","$48,530","$56,662",$0,"$56,662"
Flowering Plants,706,No Common Name (Stenogyne angustifolia var. angustifolia) - Wherever found,E,"$8,654","$32,000","$40,654",$0,"$40,654"
Flowering Plants,1190,No Common Name (Stenogyne bifida) - Wherever found,E,"$9,055",$0,"$9,055",$0,"$9,055"
Flowering Plants,1091,No Common Name (Stenogyne campanulata) - Wherever found,E,"$10,882",$0,"$10,882",$0,"$10,882"
Flowering Plants,1233,No Common Name (Stenogyne cranwelliae) - Wherever found,E,"$7,990",$0,"$7,990",$0,"$7,990"
Flowering Plants,1271,No Common Name (Stenogyne kaalae ssp. sherffii) - Wherever found,E,"$7,181",$0,"$7,181",$0,"$7,181"
Flowering Plants,439,No Common Name (Stenogyne kanehoana) - Wherever found,E,"$8,283","$128,415","$136,698",$0,"$136,698"
Flowering Plants,1138,No Common Name (Stenogyne kauaulaensis) - Wherever found,E,"$10,015",$0,"$10,015",$0,"$10,015"
Flowering Plants,1091,No Common Name (Stenogyne kealiae) - Wherever found,E,"$10,882",$0,"$10,882",$0,"$10,882"
Flowering Plants,511,No Common Name (Tabernaemontana rotensis) - Wherever found,T,"$36,833","$53,215","$90,048",$0,"$90,048"
Flowering Plants,1367,No Common Name (Ternstroemia subsessilis) - Wherever found,E,"$2,500",$0,"$2,500",$0,"$2,500"
Flowering Plants,715,No Common Name (Tetramolopium arenarium) - Wherever found,E,"$7,375","$32,000","$39,375",$0,"$39,375"
Flowering Plants,442,No Common Name (Tetramolopium filiforme) - Wherever found,E,"$7,562","$128,415","$135,977",$0,"$135,977"
Flowering Plants,884,No Common Name (Tetramolopium lepidotum ssp. lepidotum) - Wherever found,E,"$8,486","$11,750","$20,236",$0,"$20,236"
Flowering Plants,1190,No Common Name (Tetramolopium remyi) - Wherever found,E,"$9,055",$0,"$9,055",$0,"$9,055"
Flowering Plants,938,No Common Name (Tetramolopium rockii) - Wherever found,T,"$12,309","$5,000","$17,309",$0,"$17,309"
Flowering Plants,1026,No Common Name (Tinospora homosepala) - Wherever found,E,"$12,847",$0,"$12,847",$0,"$12,847"
Flowering Plants,1283,No Common Name (Trematolobelia singularis) - Wherever found,E,"$6,735",$0,"$6,735",$0,"$6,735"
Flowering Plants,330,No Common Name (Tuberolabium guamense) - Wherever found,T,"$153,535","$53,315","$206,850",$0,"$206,850"
Flowering Plants,1289,No Common Name (Varronia rupicola) - Wherever found,T,"$6,500",$0,"$6,500",$0,"$6,500"
Flowering Plants,1057,No Common Name (Vernonia proctorii) - Wherever found,E,"$12,000",$0,"$12,000",$0,"$12,000"
Flowering Plants,855,No Common Name (Vigna o-wahuensis) - Wherever found,E,"$22,163",$0,"$22,163",$0,"$22,163"
Flowering Plants,1088,No Common Name (Viola helenae) - Wherever found,E,"$10,933",$0,"$10,933",$0,"$10,933"
Flowering Plants,1197,No Common Name (Viola lanaiensis) - Wherever found,E,"$8,956",$0,"$8,956",$0,"$8,956"
Flowering Plants,629,No Common Name (Viola oahuensis) - Wherever found,E,"$53,847",$0,"$53,847",$0,"$53,847"
Flowering Plants,1313,No Common Name (Wikstroemia skottsbergiana) -,E,"$5,914",$0,"$5,914",$0,"$5,914"
Flowering Plants,806,No Common Name (Wikstroemia villosa) - Wherever found,E,"$5,914","$20,700","$26,614",$0,"$26,614"
Flowering Plants,997,No Common Name (Xylosma crenatum) - Wherever found,E,"$13,975",$0,"$13,975",$0,"$13,975"
Flowering Plants,802,Nohoanu (Geranium hanaense) - Wherever found,E,"$6,198","$20,700","$26,898",$0,"$26,898"
Flowering Plants,1246,Nohoanu (Geranium hillebrandii) - Wherever found,E,"$7,801",$0,"$7,801",$0,"$7,801"
Flowering Plants,857,Nohoanu (Geranium kauaiense) - Wherever found,E,"$22,154",$0,"$22,154",$0,"$22,154"
Flowering Plants,792,Nohoanu (Geranium multiflorum) - Wherever found,E,"$7,414","$20,700","$28,114",$0,"$28,114"
Flowering Plants,770,"Nui, haha (Cyanea horrida) - Wherever found",E,"$9,945","$20,700","$30,645",$0,"$30,645"
Flowering Plants,1418,"Oak, Hinckley (Quercus hinckleyi) - Wherever found",T,$500,$0,$500,$0,$500
Flowering Plants,419,Oha (Delissea subcordata) - Wherever found,E,"$12,321","$128,415","$140,736",$0,"$140,736"
Flowering Plants,787,Ohai (Sesbania tomentosa) - Wherever found,E,"$21,981","$6,552","$28,533",$0,"$28,533"
Flowering Plants,1296,`Oha wai (Clermontia drepanomorpha) - Wherever found,E,"$6,379",$0,"$6,379",$0,"$6,379"
Flowering Plants,867,`Oha wai (Clermontia lindseyana) - Wherever found,E,"$18,739","$2,500","$21,239",$0,"$21,239"
Flowering Plants,1156,`Oha wai (Clermontia oblongifolia ssp. brevipes) - Wherever found,E,"$9,741",$0,"$9,741",$0,"$9,741"
Flowering Plants,1241,`Oha wai (Clermontia oblongifolia ssp. mauiensis) - Wherever found,E,"$7,902",$0,"$7,902",$0,"$7,902"
Flowering Plants,834,`Oha wai (Clermontia peleana) - Wherever found,E,"$19,821","$4,000","$23,821",$0,"$23,821"
Flowering Plants,885,`Oha wai (Clermontia pyrularia) - Wherever found,E,"$20,110",$0,"$20,110",$0,"$20,110"
Flowering Plants,560,`Oha wai (Clermontia samuelii) - Wherever found,E,"$8,436","$62,000","$70,436",$0,"$70,436"
Flowering Plants,539,`Ohe (Joinvillea ascendens ascendens) - Wherever found,E,"$55,830","$20,700","$76,530",$0,"$76,530"
Flowering Plants,609,`Ohe`ohe (Polyscias gymnocarpa) - Wherever found,E,"$57,600",$0,"$57,600",$0,"$57,600"
Flowering Plants,1094,Olulu (Brighamia insignis) - Wherever found,E,"$10,862",$0,"$10,862",$0,"$10,862"
Flowering Plants,1402,"Onion, Munz's (Allium munzii) - Wherever found",E,"$1,133",$0,"$1,133",$0,"$1,133"
Flowering Plants,1150,Opuhe (Urera kaalae) - Wherever found,E,"$9,852",$0,"$9,852",$0,"$9,852"
Flowering Plants,460,"Orchid, eastern prairie fringed (Platanthera leucophaea) - Wherever found",T,"$110,202","$16,043","$126,245","$3,100","$129,345"
Flowering Plants,523,"Orchid, western prairie fringed (Platanthera praeclara) - Wherever found",T,"$39,572","$40,819","$80,391","$1,800","$82,191"
Flowering Plants,645,"Orchid, white fringeless (Platanthera integrilabia) -",T,"$15,000","$32,400","$47,400","$4,000","$51,400"
Flowering Plants,685,"Orcutt grass, California (Orcuttia californica) - Wherever found",E,"$6,809","$37,454","$44,263",$0,"$44,263"
Flowering Plants,1019,"Orcutt grass, hairy (Orcuttia pilosa) - Wherever found",E,"$10,670","$2,373","$13,043",$0,"$13,043"
Flowering Plants,917,"Orcutt grass, Sacramento (Orcuttia viscida) - Wherever found",E,"$15,150","$3,200","$18,350",$0,"$18,350"
Flowering Plants,914,"Orcutt grass, San Joaquin (Orcuttia inaequalis) - Wherever found",T,"$15,400","$3,018","$18,418",$0,"$18,418"
Flowering Plants,874,"Orcutt grass, slender (Orcuttia tenuis) - Wherever found",T,"$12,210","$8,400","$20,610",$0,"$20,610"
Flowering Plants,838,"Owl's-clover, fleshy (Castilleja campestris ssp. succulenta) - Wherever found",T,"$19,030","$4,473","$23,503",$0,"$23,503"
Flowering Plants,1334,"Oxytheca, Cushenbury (Oxytheca parishii var. goodmaniana) - Wherever found",E,$250,"$4,500","$4,750",$0,"$4,750"
Flowering Plants,785,Pa`iniu (Astelia waialealae) - Wherever found,E,"$28,689",$0,"$28,689",$0,"$28,689"
Flowering Plants,225,"Paintbrush, golden (Castilleja levisecta) - Wherever found",T,"$320,918","$174,774","$495,692",$0,"$495,692"
Flowering Plants,377,"Paintbrush, San Clemente Island (Castilleja grisea) - Wherever found",T,"$3,319","$163,511","$166,830",$0,"$166,830"
Flowering Plants,1032,"Paintbrush, soft-leaved (Castilleja mollis) - Wherever found",E,"$2,500","$10,159","$12,659",$0,"$12,659"
Flowering Plants,993,"Paintbrush, Tiburon (Castilleja affinis ssp. neglecta) - Wherever found",E,"$10,670","$3,400","$14,070",$0,"$14,070"
Flowering Plants,1359,Palo colorado (Ternstroemia luquillensis) - Wherever found,E,"$3,000",$0,"$3,000",$0,"$3,000"
Flowering Plants,1359,Palo de jazmin (Styrax portoricensis) - Wherever found,E,"$3,000",$0,"$3,000",$0,"$3,000"
Flowering Plants,1141,Palo de nigua (Cornutia obovata) - Wherever found,E,"$10,000",$0,"$10,000",$0,"$10,000"
Flowering Plants,1289,Palo de ramon (Banara vanderbiltii) - Wherever found,E,"$6,500",$0,"$6,500",$0,"$6,500"
Flowering Plants,1020,Palo de rosa (Ottoschulzia rhodoxylon) - Wherever found,E,"$13,000",$0,"$13,000",$0,"$13,000"
Flowering Plants,1154,Pamakani (Tetramolopium capillare) - Wherever found,E,"$9,770",$0,"$9,770",$0,"$9,770"
Flowering Plants,408,Pamakani (Viola chamissoniana ssp. chamissoniana) - Wherever found,E,"$6,910","$140,165","$147,075",$0,"$147,075"
Flowering Plants,1178,"Panicgrass, Carter's (Panicum fauriei var. carteri) - Wherever found",E,"$8,316","$1,000","$9,316",$0,"$9,316"
Flowering Plants,1314,Papala (Charpentiera densiflora) - Wherever found,E,"$5,853",$0,"$5,853",$0,"$5,853"
Flowering Plants,1258,Paudedo (Hedyotis megalantha) - Wherever found,E,"$7,432",$0,"$7,432",$0,"$7,432"
Flowering Plants,1327,"Pawpaw, beautiful (Deeringothamnus pulchellus) - Wherever found",E,$0,$100,$100,"$5,000","$5,100"
Flowering Plants,1147,"Pawpaw, four-petal (Asimina tetramera) - Wherever found",E,$0,"$9,000","$9,000",$900,"$9,900"
Flowering Plants,1311,"Pawpaw, Rugel's (Deeringothamnus rugelii) - Wherever found",E,"$4,500",$0,"$4,500","$1,500","$6,000"
Flowering Plants,1340,"Pea, Big Pine partridge (Chamaecrista lineata keyensis) - Wherever found",E,"$3,500",$400,"$3,900",$700,"$4,600"
Flowering Plants,1020,Pelos del diablo (Aristida portoricensis) - Wherever found,E,"$13,000",$0,"$13,000",$0,"$13,000"
Flowering Plants,794,"Penny-cress, Kneeland Prairie (Thlaspi californicum) - Wherever found",E,"$27,500",$200,"$27,700",$0,"$27,700"
Flowering Plants,526,"Pennyroyal, Todsen's (Hedeoma todsenii) - Wherever found",E,"$3,000","$78,100","$81,100",$0,"$81,100"
Flowering Plants,392,"Penstemon, blowout (Penstemon haydenii) - Wherever found",E,"$49,516","$93,934","$143,450","$10,100","$153,550"
Flowering Plants,768,"Pentachaeta, Lyon's (Pentachaeta lyonii) - Wherever found",E,"$30,692",$100,"$30,792",$0,"$30,792"
Flowering Plants,1391,"Pentachaeta, white-rayed (Pentachaeta bellidiflora) - Wherever found",E,$0,"$1,700","$1,700",$0,"$1,700"
Flowering Plants,1367,"Peperomia, Wheeler's (Peperomia wheeleri) - Wherever found",E,"$2,500",$0,"$2,500",$0,"$2,500"
Flowering Plants,154,"Peppergrass, Slickspot (Lepidium papilliferum) -",T,"$332,116","$473,975","$806,091","$45,040","$851,131"
Flowering Plants,1040,"Phacelia, clay (Phacelia argillacea) - Wherever found",E,"$12,500",$0,"$12,500",$0,"$12,500"
Flowering Plants,1119,"Phacelia, DeBeque (Phacelia submutica) - Wherever found",T,"$2,201","$7,100","$9,301","$1,108","$10,409"
Flowering Plants,987,"Phacelia, island (Phacelia insularis ssp. insularis) - Wherever found",E,"$2,500","$11,985","$14,485",$0,"$14,485"
Flowering Plants,937,"Phacelia, North Park (Phacelia formosula) - Wherever found",E,"$1,541","$15,806","$17,347",$0,"$17,347"
Flowering Plants,959,"Phlox, Texas trailing (Phlox nivalis ssp. texensis) - Wherever found",E,"$11,000","$5,000","$16,000",$0,"$16,000"
Flowering Plants,224,"Phlox, Yreka (Phlox hirsuta) - Wherever found",E,"$506,550",$0,"$506,550",$0,"$506,550"
Flowering Plants,334,Pigeon wings (Clitoria fragrans) - Wherever found,T,$0,"$198,008","$198,008","$6,000","$204,008"
Flowering Plants,1258,Pilo (Kadua laxiflora) - Wherever found,E,"$7,432",$0,"$7,432",$0,"$7,432"
Flowering Plants,1268,Pilo kea lau li`i (Platydesma rostrata) - Wherever found,E,"$7,309",$0,"$7,309",$0,"$7,309"
Flowering Plants,750,"Pinkroot, gentian (Spigelia gentianoides) - Wherever found",E,"$3,500","$22,270","$25,770","$7,500","$33,270"
Flowering Plants,338,"Pink, swamp (Helonias bullata) - Wherever found",T,"$153,030","$41,395","$194,425","$6,000","$200,425"
Flowering Plants,432,"Piperia, Yadon's (Piperia yadonii) - Wherever found",E,"$32,841","$104,535","$137,376",$0,"$137,376"
Flowering Plants,1418,"Pitaya, Davis' green (Echinocereus viridiflorus var. davisii) - Wherever found",E,$500,$0,$500,$0,$500
Flowering Plants,1349,"Pitcher-plant, Alabama canebrake (Sarracenia rubra ssp. alabamensis) - Wherever found",E,"$4,000",$0,"$4,000",$0,"$4,000"
Flowering Plants,1198,"Pitcher-plant, green (Sarracenia oreophila) - Wherever found",E,"$4,500","$4,420","$8,920",$0,"$8,920"
Flowering Plants,782,"Pitcher-plant, mountain sweet (Sarracenia rubra ssp. jonesii) - Wherever found",E,"$20,000","$9,254","$29,254",$0,"$29,254"
Flowering Plants,752,"Plum, scrub (Prunus geniculata) - Wherever found",E,"$6,500","$21,700","$28,200","$5,000","$33,200"
Flowering Plants,683,Po`e (Portulaca sclerocarpa) - Wherever found,E,"$8,931","$36,000","$44,931",$0,"$44,931"
Flowering Plants,333,"Pogonia, small whorled (Isotria medeoloides) - Wherever found",T,"$175,375","$22,928","$198,303","$6,200","$204,503"
Flowering Plants,934,"Polygala, Lewton's (Polygala lewtonii) - Wherever found",E,$0,$0,$0,"$17,500","$17,500"
Flowering Plants,1323,"Polygala, tiny (Polygala smallii) - Wherever found",E,"$5,000",$0,"$5,000",$200,"$5,200"
Flowering Plants,551,"Polygonum, Scotts Valley (Polygonum hickmanii) - Wherever found",E,"$64,085","$9,600","$73,685",$0,"$73,685"
Flowering Plants,563,Pondberry (Lindera melissifolia) - Wherever found,E,"$30,500","$34,102","$64,602","$5,300","$69,902"
Flowering Plants,1418,"Pondweed, Little Aguja (=Creek) (Potamogeton clystocarpus) - Wherever found",E,$500,$0,$500,$0,$500
Flowering Plants,477,"Popcornflower, rough (Plagiobothrys hirtus) - Wherever found",E,"$119,021",$0,"$119,021",$0,"$119,021"
Flowering Plants,1158,Popolo (Cyanea solanacea) - Wherever found,E,"$9,640",$0,"$9,640",$0,"$9,640"
Flowering Plants,1195,Popolo (Solanum nelsonii) - Wherever found,E,"$3,985","$5,000","$8,985",$0,"$8,985"
Flowering Plants,697,Popolo ku mai (Solanum incompletum) - Wherever found,E,"$10,076","$32,000","$42,076",$0,"$42,076"
Flowering Plants,1416,"Poppy-mallow, Texas (Callirhoe scabriuscula) - Wherever found",E,$500,$100,$600,$0,$600
Flowering Plants,805,"Poppy, Sacramento prickly (Argemone pleiacantha ssp. pinnatisecta) - Wherever found",E,"$1,000","$25,620","$26,620",$0,"$26,620"
Flowering Plants,516,"Potato-bean, Price's (Apios priceana) -",T,"$32,500","$53,326","$85,826",$0,"$85,826"
Flowering Plants,472,"Potentilla, Hickman's (Potentilla hickmanii) - Wherever found",E,"$6,507","$115,000","$121,507",$0,"$121,507"
Flowering Plants,913,"Prairie-clover, leafy (Dalea foliosa) - Wherever found",E,"$16,000","$2,434","$18,434",$0,"$18,434"
Flowering Plants,1426,"Prickly-apple, aboriginal (Harrisia (=Cereus) aboriginum (=gracilis)) - Wherever found",E,$0,$0,$0,$200,$200
Flowering Plants,1391,"Prickly-apple, fragrant (Cereus eriophorus var. fragrans) - Wherever found",E,$0,"$1,000","$1,000",$700,"$1,700"
Flowering Plants,1328,"Prickly-ash, St. Thomas (Zanthoxylum thomasianum) - Wherever found",E,"$5,000",$0,"$5,000",$0,"$5,000"
