Group Name,Rank,Species ,Status,FWS Total,Other Fed,Federal Total,States Total,Species Total
Flowering Plants,1141,No Common Name (Labordia lorenciana) - Wherever found,E,"$5,853",$0,"$5,853",$0,"$5,853"
Flowering Plants,632,No Common Name (Lepanthes eltoroensis) - Wherever found,E,"$39,000",$0,"$39,000",$0,"$39,000"
Flowering Plants,1141,No Common Name (Lepidium orbiculare) - Wherever found,E,"$5,853",$0,"$5,853",$0,"$5,853"
Flowering Plants,1163,No Common Name (Leptocereus grantianus) - Wherever found,E,"$5,000",$0,"$5,000",$0,"$5,000"
Flowering Plants,1074,No Common Name (Lobelia koolauensis) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1152,No Common Name (Lobelia monostachya) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1008,No Common Name (Lobelia niihauensis) - Wherever found,E,"$8,073","$1,792","$9,865",$0,"$9,865"
Flowering Plants,1144,No Common Name (Lobelia oahuensis) - Wherever found,E,"$5,754",$0,"$5,754",$0,"$5,754"
Flowering Plants,931,No Common Name (Lyonia truncata var. proctorii) - Wherever found,E,"$13,000",$0,"$13,000",$0,"$13,000"
Flowering Plants,1152,No Common Name (Lysimachia filifolia) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1152,No Common Name (Lysimachia iniki) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,985,No Common Name (Lysimachia lydgatei) - Wherever found,E,"$10,778",$0,"$10,778",$0,"$10,778"
Flowering Plants,985,No Common Name (Lysimachia maxima) - Wherever found,E,"$10,778",$0,"$10,778",$0,"$10,778"
Flowering Plants,1083,No Common Name (Lysimachia pendens) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1083,No Common Name (Lysimachia scopulensis) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1083,No Common Name (Lysimachia venosa) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,521,No Common Name (Maesa walkeri) - Wherever found,T,"$41,129","$22,270","$63,399",$0,"$63,399"
Flowering Plants,1050,No Common Name (Mitracarpus maxwelliae) - Wherever found,E,"$8,500",$0,"$8,500",$0,"$8,500"
Flowering Plants,1050,No Common Name (Mitracarpus polycladus) - Wherever found,E,"$8,500",$0,"$8,500",$0,"$8,500"
Flowering Plants,1210,No Common Name (Myrcia paganii) - Wherever found,E,"$3,000",$0,"$3,000",$0,"$3,000"
Flowering Plants,1085,No Common Name (Neraudia angulata) - Wherever found,E,"$5,754","$1,792","$7,546",$0,"$7,546"
Flowering Plants,732,No Common Name (Neraudia ovata) - Wherever found,E,"$13,222","$12,435","$25,657",$0,"$25,657"
Flowering Plants,985,No Common Name (Neraudia sericea) - Wherever found,E,"$10,778",$0,"$10,778",$0,"$10,778"
Flowering Plants,520,No Common Name (Nervilia jacksoniae) - Wherever found,T,"$41,466","$22,270","$63,736",$0,"$63,736"
Flowering Plants,657,No Common Name (Nesogenes rotensis) - Wherever found,E,"$34,671",$0,"$34,671",$0,"$34,671"
Flowering Plants,726,No Common Name (Osmoxylon mariannense) - Wherever found,E,"$26,488",$0,"$26,488",$0,"$26,488"
Flowering Plants,565,No Common Name (Phyllanthus saffordii) - Wherever found,E,"$30,883","$21,020","$51,903",$0,"$51,903"
Flowering Plants,488,No Common Name (Phyllostegia bracteata) - Wherever found,E,"$14,290","$61,000","$75,290",$0,"$75,290"
Flowering Plants,499,No Common Name (Phyllostegia brevidens) - Wherever found,E,"$10,196","$60,000","$70,196",$0,"$70,196"
Flowering Plants,1022,No Common Name (Phyllostegia floribunda) - Wherever found,E,"$9,523",$0,"$9,523",$0,"$9,523"
Flowering Plants,979,No Common Name (Phyllostegia glabra var. lanaiensis) - Wherever found,E,"$11,031",$0,"$11,031",$0,"$11,031"
Flowering Plants,500,No Common Name (Phyllostegia haliakalae) - Wherever found,E,"$9,099","$61,000","$70,099",$0,"$70,099"
Flowering Plants,1070,No Common Name (Phyllostegia helleri) -,E,"$8,172",$0,"$8,172",$0,"$8,172"
Flowering Plants,1074,No Common Name (Phyllostegia hirsuta) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,979,No Common Name (Phyllostegia hispida) - Wherever found,E,"$11,031",$0,"$11,031",$0,"$11,031"
Flowering Plants,1074,No Common Name (Phyllostegia kaalaensis) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1083,No Common Name (Phyllostegia knudsenii) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,979,No Common Name (Phyllostegia mannii) - Wherever found,E,"$11,031",$0,"$11,031",$0,"$11,031"
Flowering Plants,1074,No Common Name (Phyllostegia mollis) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1058,No Common Name (Phyllostegia parviflora) - Wherever found,E,"$8,410",$0,"$8,410",$0,"$8,410"
Flowering Plants,1056,No Common Name (Phyllostegia pilosa) - Wherever found,E,"$8,425",$0,"$8,425",$0,"$8,425"
Flowering Plants,1083,No Common Name (Phyllostegia renovans) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1111,No Common Name (Phyllostegia stachyoides) - Wherever found,E,"$6,106",$500,"$6,606",$0,"$6,606"
Flowering Plants,1074,No Common Name (Phyllostegia velutina) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1152,No Common Name (Phyllostegia waimeae) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1060,No Common Name (Phyllostegia warshaueri) - Wherever found,E,"$8,326",$0,"$8,326",$0,"$8,326"
Flowering Plants,939,No Common Name (Phyllostegia wawrana) - Wherever found,E,"$12,639",$0,"$12,639",$0,"$12,639"
Flowering Plants,756,No Common Name (Platanthera holochila) - Wherever found,E,"$11,411","$12,000","$23,411",$0,"$23,411"
Flowering Plants,1083,No Common Name (Platydesma cornuta var. cornuta) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,988,No Common Name (Platydesma cornuta var. decurrens) - Wherever found,E,"$8,073","$2,572","$10,645",$0,"$10,645"
Flowering Plants,1117,No Common Name (Platydesma remyi) - Wherever found,E,"$6,443",$0,"$6,443",$0,"$6,443"
Flowering Plants,1152,No Common Name (Poa siphonoglossa) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1011,No Common Name (Polyscias bisattenuata) - Wherever found,E,"$9,820",$0,"$9,820",$0,"$9,820"
Flowering Plants,1083,No Common Name (Polyscias flynnii) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1152,No Common Name (Polyscias lydgatei) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1083,No Common Name (Polyscias racemosa) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1044,No Common Name (Remya kauaiensis) - Wherever found,E,"$8,750",$0,"$8,750",$0,"$8,750"
Flowering Plants,1118,No Common Name (Remya montgomeryi) - Wherever found,E,"$6,431",$0,"$6,431",$0,"$6,431"
Flowering Plants,1149,No Common Name (Sanicula mariversa) - Wherever found,E,"$5,602",$0,"$5,602",$0,"$5,602"
Flowering Plants,1041,No Common Name (Sanicula purpurea) - Wherever found,E,"$8,796",$0,"$8,796",$0,"$8,796"
Flowering Plants,591,No Common Name (Sanicula sandwicensis) - Wherever found,E,"$8,359","$37,973","$46,332",$0,"$46,332"
Flowering Plants,1141,No Common Name (Santalum involutum) - Wherever found,E,"$5,853",$0,"$5,853",$0,"$5,853"
Flowering Plants,1152,No Common Name (Schiedea attenuata) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,923,No Common Name (Schiedea diffusa ssp. macraei) - Wherever found,E,"$8,425","$5,000","$13,425",$0,"$13,425"
Flowering Plants,766,No Common Name (Schiedea diffusa subsp. diffusa) - Wherever found,E,"$10,931","$12,000","$22,931",$0,"$22,931"
Flowering Plants,495,No Common Name (Schiedea haleakalensis) - Wherever found,E,"$11,452","$61,000","$72,452",$0,"$72,452"
Flowering Plants,1083,No Common Name (Schiedea helleri) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1036,No Common Name (Schiedea hookeri) - Wherever found,E,"$6,427","$2,572","$8,999",$0,"$8,999"
Flowering Plants,1141,No Common Name (Schiedea jacobii) - Wherever found,E,"$5,853",$0,"$5,853",$0,"$5,853"
Flowering Plants,1074,No Common Name (Schiedea kaalae) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,912,No Common Name (Schiedea kauaiensis) - Wherever found,E,"$13,820",$0,"$13,820",$0,"$13,820"
Flowering Plants,1018,No Common Name (Schiedea laui) - Wherever found,E,"$9,615",$0,"$9,615",$0,"$9,615"
Flowering Plants,1051,No Common Name (Schiedea lydgatei) - Wherever found,E,"$8,459",$0,"$8,459",$0,"$8,459"
Flowering Plants,1051,No Common Name (Schiedea membranacea) - Wherever found,E,"$8,459",$0,"$8,459",$0,"$8,459"
Flowering Plants,1057,No Common Name (Schiedea nuttallii) - Wherever found,E,"$8,420",$0,"$8,420",$0,"$8,420"
Flowering Plants,1074,No Common Name (Schiedea obovata) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1039,No Common Name (Schiedea salicaria) - Wherever found,E,"$8,895",$0,"$8,895",$0,"$8,895"
Flowering Plants,1051,No Common Name (Schiedea sarmentosa) - Wherever found,E,"$8,459",$0,"$8,459",$0,"$8,459"
Flowering Plants,1152,No Common Name (Schiedea spergulina var. leiopoda) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,996,No Common Name (Schiedea spergulina var. spergulina) - Wherever found,T,"$10,320",$0,"$10,320",$0,"$10,320"
Flowering Plants,1144,No Common Name (Schiedea trinervis) - Wherever found,E,"$5,754",$0,"$5,754",$0,"$5,754"
Flowering Plants,958,No Common Name (Schiedea verticillata) - Wherever found,E,"$11,906",$0,"$11,906",$0,"$11,906"
Flowering Plants,1152,No Common Name (Schiedea viscosa) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1115,No Common Name (Schoepfia arenaria) - Wherever found,T,"$6,500",$0,"$6,500",$0,"$6,500"
Flowering Plants,1024,No Common Name (Sicyos lanceoloideus) - Wherever found,E,"$8,509","$1,000","$9,509",$0,"$9,509"
Flowering Plants,1061,No Common Name (Silene alexandri) - Wherever found,E,"$8,307",$0,"$8,307",$0,"$8,307"
Flowering Plants,803,No Common Name (Silene hawaiiensis) - Wherever found,T,"$8,743","$11,000","$19,743",$0,"$19,743"
Flowering Plants,729,No Common Name (Silene lanceolata) - Wherever found,E,"$6,091","$20,000","$26,091",$0,"$26,091"
Flowering Plants,1078,No Common Name (Silene perlmanii) - Wherever found,E,"$5,417","$2,572","$7,989",$0,"$7,989"
Flowering Plants,697,No Common Name (Spermolepis hawaiiensis) - Wherever found,E,"$5,827","$23,801","$29,628",$0,"$29,628"
Flowering Plants,384,No Common Name (Stenogyne angustifolia var. angustifolia) - Wherever found,E,"$111,067","$20,000","$131,067",$0,"$131,067"
Flowering Plants,443,No Common Name (Stenogyne bifida) - Wherever found,E,"$95,662",$0,"$95,662",$0,"$95,662"
Flowering Plants,1083,No Common Name (Stenogyne campanulata) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1043,No Common Name (Stenogyne cranwelliae) - Wherever found,E,"$8,762",$0,"$8,762",$0,"$8,762"
Flowering Plants,1083,No Common Name (Stenogyne kaalae ssp. sherffii) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,1074,No Common Name (Stenogyne kanehoana) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,893,No Common Name (Stenogyne kauaulaensis) - Wherever found,E,"$14,647",$0,"$14,647",$0,"$14,647"
Flowering Plants,446,No Common Name (Stenogyne kealiae) - Wherever found,E,"$94,686",$0,"$94,686",$0,"$94,686"
Flowering Plants,409,No Common Name (Tabernaemontana rotensis) - Wherever found,T,"$51,225","$59,071","$110,296",$0,"$110,296"
Flowering Plants,1151,No Common Name (Ternstroemia subsessilis) - Wherever found,E,"$5,500",$0,"$5,500",$0,"$5,500"
Flowering Plants,731,No Common Name (Tetramolopium arenarium) - Wherever found,E,"$5,855","$20,000","$25,855",$0,"$25,855"
Flowering Plants,1074,No Common Name (Tetramolopium filiforme) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1060,No Common Name (Tetramolopium lepidotum ssp. lepidotum) - Wherever found,E,"$5,754","$2,572","$8,326",$0,"$8,326"
Flowering Plants,930,No Common Name (Tetramolopium remyi) - Wherever found,E,"$13,059",$0,"$13,059",$0,"$13,059"
Flowering Plants,419,No Common Name (Tetramolopium rockii) - Wherever found,T,"$97,981","$5,000","$102,981",$0,"$102,981"
Flowering Plants,1081,No Common Name (Tinospora homosepala) - Wherever found,E,"$7,936",$0,"$7,936",$0,"$7,936"
Flowering Plants,1169,No Common Name (Trematolobelia singularis) - Wherever found,E,"$4,626",$0,"$4,626",$0,"$4,626"
Flowering Plants,418,No Common Name (Tuberolabium guamense) - Wherever found,T,"$58,746","$44,680","$103,426",$0,"$103,426"
Flowering Plants,1101,No Common Name (Varronia rupicola) - Wherever found,T,"$7,000",$0,"$7,000",$0,"$7,000"
Flowering Plants,931,No Common Name (Vernonia proctorii) - Wherever found,E,"$13,000",$0,"$13,000",$0,"$13,000"
Flowering Plants,811,No Common Name (Vigna o-wahuensis) - Wherever found,E,"$19,381",$0,"$19,381",$0,"$19,381"
Flowering Plants,1152,No Common Name (Viola helenae) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,979,No Common Name (Viola lanaiensis) - Wherever found,E,"$11,031",$0,"$11,031",$0,"$11,031"
Flowering Plants,1144,No Common Name (Viola oahuensis) - Wherever found,E,"$5,754",$0,"$5,754",$0,"$5,754"
Flowering Plants,1141,No Common Name (Wikstroemia skottsbergiana) -,E,"$5,853",$0,"$5,853",$0,"$5,853"
Flowering Plants,766,No Common Name (Wikstroemia villosa) - Wherever found,E,"$10,931","$12,000","$22,931",$0,"$22,931"
Flowering Plants,1152,No Common Name (Xylosma crenatum) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,779,Nohoanu (Geranium hanaense) - Wherever found,E,"$9,099","$12,000","$21,099",$0,"$21,099"
Flowering Plants,1010,Nohoanu (Geranium hillebrandii) - Wherever found,E,"$9,827",$0,"$9,827",$0,"$9,827"
Flowering Plants,1016,Nohoanu (Geranium kauaiense) - Wherever found,E,"$9,669",$0,"$9,669",$0,"$9,669"
Flowering Plants,765,Nohoanu (Geranium multiflorum) - Wherever found,E,"$10,965","$12,000","$22,965",$0,"$22,965"
Flowering Plants,766,"Nui, haha (Cyanea horrida) - Wherever found",E,"$10,931","$12,000","$22,931",$0,"$22,931"
Flowering Plants,925,Oha (Delissea subcordata) - Wherever found,E,"$13,313",$0,"$13,313",$0,"$13,313"
Flowering Plants,465,Ohai (Sesbania tomentosa) - Wherever found,E,"$82,734","$2,700","$85,434",$0,"$85,434"
Flowering Plants,1155,`Oha wai (Clermontia drepanomorpha) - Wherever found,E,"$5,265",$0,"$5,265",$0,"$5,265"
Flowering Plants,914,`Oha wai (Clermontia lindseyana) - Wherever found,E,"$6,760","$6,973","$13,733",$0,"$13,733"
Flowering Plants,1046,`Oha wai (Clermontia oblongifolia ssp. brevipes) - Wherever found,E,"$8,712",$0,"$8,712",$0,"$8,712"
Flowering Plants,855,`Oha wai (Clermontia oblongifolia ssp. mauiensis) - Wherever found,E,"$16,538",$0,"$16,538",$0,"$16,538"
Flowering Plants,965,`Oha wai (Clermontia peleana) - Wherever found,E,"$6,680","$5,000","$11,680",$0,"$11,680"
Flowering Plants,1060,`Oha wai (Clermontia pyrularia) - Wherever found,E,"$8,326",$0,"$8,326",$0,"$8,326"
Flowering Plants,584,`Oha wai (Clermontia samuelii) - Wherever found,E,"$11,452","$36,000","$47,452",$0,"$47,452"
Flowering Plants,579,`Ohe (Joinvillea ascendens ascendens) - Wherever found,E,"$12,281","$36,000","$48,281",$0,"$48,281"
Flowering Plants,1074,`Ohe`ohe (Polyscias gymnocarpa) - Wherever found,E,"$8,073",$0,"$8,073",$0,"$8,073"
Flowering Plants,1155,Olulu (Brighamia insignis) - Wherever found,E,"$5,265",$0,"$5,265",$0,"$5,265"
Flowering Plants,1244,"Onion, Munz's (Allium munzii) - Wherever found",E,"$1,200",$100,"$1,300",$0,"$1,300"
Flowering Plants,1149,Opuhe (Urera kaalae) - Wherever found,E,"$5,602",$0,"$5,602",$0,"$5,602"
Flowering Plants,445,"Orchid, eastern prairie fringed (Platanthera leucophaea) - Wherever found",T,"$28,941","$27,076","$56,017","$39,000","$95,017"
Flowering Plants,391,"Orchid, western prairie fringed (Platanthera praeclara) - Wherever found",T,"$42,229","$62,656","$104,885","$22,415","$127,300"
Flowering Plants,576,"Orchid, white fringeless (Platanthera integrilabia) -",T,"$29,000","$14,156","$43,156","$6,000","$49,156"
Flowering Plants,798,"Orcutt grass, California (Orcuttia californica) - Wherever found",E,"$7,200","$12,800","$20,000",$0,"$20,000"
Flowering Plants,885,"Orcutt grass, hairy (Orcuttia pilosa) - Wherever found",E,"$11,200","$4,056","$15,256",$0,"$15,256"
Flowering Plants,792,"Orcutt grass, Sacramento (Orcuttia viscida) - Wherever found",E,"$15,900","$4,500","$20,400",$0,"$20,400"
Flowering Plants,764,"Orcutt grass, San Joaquin (Orcuttia inaequalis) - Wherever found",T,"$16,200","$6,778","$22,978",$0,"$22,978"
Flowering Plants,753,"Orcutt grass, slender (Orcuttia tenuis) - Wherever found",T,"$12,800","$10,800","$23,600",$0,"$23,600"
Flowering Plants,741,"Owl's-clover, fleshy (Castilleja campestris ssp. succulenta) - Wherever found",T,"$20,000","$4,930","$24,930",$0,"$24,930"
Flowering Plants,531,"Oxytheca, Cushenbury (Oxytheca parishii var. goodmaniana) - Wherever found",E,$230,"$61,800","$62,030",$0,"$62,030"
Flowering Plants,1152,Pa`iniu (Astelia waialealae) - Wherever found,E,"$5,417",$0,"$5,417",$0,"$5,417"
Flowering Plants,1262,"Paintbrush, ash-grey (Castilleja cinerea) - Wherever found",T,$0,$300,$300,$0,$300
Flowering Plants,169,"Paintbrush, golden (Castilleja levisecta) - Wherever found",T,"$505,413","$191,346","$696,759","$2,600","$699,359"
Flowering Plants,341,"Paintbrush, San Clemente Island (Castilleja grisea) - Wherever found",T,"$3,800","$158,417","$162,217",$0,"$162,217"
Flowering Plants,995,"Paintbrush, soft-leaved (Castilleja mollis) - Wherever found",E,"$2,700","$7,674","$10,374",$0,"$10,374"
Flowering Plants,948,"Paintbrush, Tiburon (Castilleja affinis ssp. neglecta) - Wherever found",E,"$11,200","$1,100","$12,300",$0,"$12,300"
Flowering Plants,1115,Palo colorado (Ternstroemia luquillensis) - Wherever found,E,"$6,500",$0,"$6,500",$0,"$6,500"
Flowering Plants,1115,Palo de jazmin (Styrax portoricensis) - Wherever found,E,"$6,500",$0,"$6,500",$0,"$6,500"
Flowering Plants,1088,Palo de nigua (Cornutia obovata) - Wherever found,E,"$7,500",$0,"$7,500",$0,"$7,500"
Flowering Plants,1115,Palo de ramon (Banara vanderbiltii) - Wherever found,E,"$6,500",$0,"$6,500",$0,"$6,500"
Flowering Plants,1101,Palo de rosa (Ottoschulzia rhodoxylon) - Wherever found,E,"$7,000",$0,"$7,000",$0,"$7,000"
Flowering Plants,1046,Pamakani (Tetramolopium capillare) - Wherever found,E,"$8,712",$0,"$8,712",$0,"$8,712"
Flowering Plants,1060,Pamakani (Viola chamissoniana ssp. chamissoniana) - Wherever found,E,"$5,754","$2,572","$8,326",$0,"$8,326"
Flowering Plants,986,"Panicgrass, Carter's (Panicum fauriei var. carteri) - Wherever found",E,"$5,701","$5,000","$10,701",$0,"$10,701"
Flowering Plants,1030,Papala (Charpentiera densiflora) - Wherever found,E,"$9,321",$0,"$9,321",$0,"$9,321"
Flowering Plants,658,Paudedo (Hedyotis megalantha) - Wherever found,E,"$34,368",$0,"$34,368",$0,"$34,368"
Flowering Plants,1221,"Pawpaw, beautiful (Deeringothamnus pulchellus) - Wherever found",E,$900,$100,"$1,000","$1,500","$2,500"
Flowering Plants,1050,"Pawpaw, four-petal (Asimina tetramera) - Wherever found",E,$900,"$6,500","$7,400","$1,100","$8,500"
Flowering Plants,1003,"Pawpaw, Rugel's (Deeringothamnus rugelii) - Wherever found",E,"$4,500",$0,"$4,500","$5,500","$10,000"
Flowering Plants,1224,"Pea, Big Pine partridge (Chamaecrista lineata keyensis) - Wherever found",E,$700,$0,$700,"$1,700","$2,400"
Flowering Plants,921,Pelos del diablo (Aristida portoricensis) - Wherever found,E,"$13,500",$0,"$13,500",$0,"$13,500"
Flowering Plants,703,"Penny-cress, Kneeland Prairie (Thlaspi californicum) - Wherever found",E,"$28,900",$0,"$28,900",$0,"$28,900"
Flowering Plants,676,"Pennyroyal, Todsen's (Hedeoma todsenii) - Wherever found",E,$0,"$31,500","$31,500",$0,"$31,500"
Flowering Plants,335,"Penstemon, blowout (Penstemon haydenii) - Wherever found",E,"$43,200","$121,049","$164,249","$4,800","$169,049"
Flowering Plants,671,"Pentachaeta, Lyon's (Pentachaeta lyonii) - Wherever found",E,"$32,200",$100,"$32,300",$0,"$32,300"
Flowering Plants,1224,"Pentachaeta, white-rayed (Pentachaeta bellidiflora) - Wherever found",E,$0,"$2,400","$2,400",$0,"$2,400"
Flowering Plants,1163,"Peperomia, Wheeler's (Peperomia wheeleri) - Wherever found",E,"$5,000",$0,"$5,000",$0,"$5,000"
Flowering Plants,194,"Peppergrass, Slickspot (Lepidium papilliferum) -",T,"$153,508","$408,500","$562,008",$0,"$562,008"
Flowering Plants,795,"Phacelia, clay (Phacelia argillacea) - Wherever found",E,$0,"$20,300","$20,300",$0,"$20,300"
Flowering Plants,806,"Phacelia, DeBeque (Phacelia submutica) - Wherever found",T,"$3,100","$15,200","$18,300","$1,340","$19,640"
Flowering Plants,962,"Phacelia, island (Phacelia insularis ssp. insularis) - Wherever found",E,"$2,700","$9,079","$11,779",$0,"$11,779"
Flowering Plants,898,"Phacelia, North Park (Phacelia formosula) - Wherever found",E,$800,"$11,500","$12,300","$2,165","$14,465"
Flowering Plants,850,"Phlox, Texas trailing (Phlox nivalis ssp. texensis) - Wherever found",E,"$12,000","$5,000","$17,000",$0,"$17,000"
Flowering Plants,202,"Phlox, Yreka (Phlox hirsuta) - Wherever found",E,"$531,200","$2,000","$533,200",$0,"$533,200"
Flowering Plants,638,Pigeon wings (Clitoria fragrans) - Wherever found,T,"$2,000","$30,365","$32,365","$6,000","$38,365"
Flowering Plants,922,Pilo (Kadua laxiflora) - Wherever found,E,"$13,491",$0,"$13,491",$0,"$13,491"
Flowering Plants,1083,Pilo kea lau li`i (Platydesma rostrata) - Wherever found,E,"$7,736",$0,"$7,736",$0,"$7,736"
Flowering Plants,648,"Pinkroot, gentian (Spigelia gentianoides) - Wherever found",E,"$12,500","$23,819","$36,319",$200,"$36,519"
Flowering Plants,351,"Pink, swamp (Helonias bullata) - Wherever found",T,"$124,271","$24,495","$148,766","$6,700","$155,466"
Flowering Plants,365,"Piperia, Yadon's (Piperia yadonii) - Wherever found",E,"$34,500","$109,105","$143,605",$0,"$143,605"
Flowering Plants,1258,"Pitaya, Davis' green (Echinocereus viridiflorus var. davisii) - Wherever found",E,$500,$0,$500,$0,$500
Flowering Plants,1123,"Pitcher-plant, Alabama canebrake (Sarracenia rubra ssp. alabamensis) - Wherever found",E,"$6,000",$399,"$6,399",$0,"$6,399"
Flowering Plants,1077,"Pitcher-plant, green (Sarracenia oreophila) - Wherever found",E,"$8,000",$0,"$8,000",$0,"$8,000"
Flowering Plants,730,"Pitcher-plant, mountain sweet (Sarracenia rubra ssp. jonesii) - Wherever found",E,"$20,000","$2,867","$22,867","$3,200","$26,067"
Flowering Plants,652,"Plum, scrub (Prunus geniculata) - Wherever found",E,"$8,000","$21,700","$29,700","$6,000","$35,700"
Flowering Plants,807,Po`e (Portulaca sclerocarpa) - Wherever found,E,"$7,105","$12,500","$19,605",$0,"$19,605"
Flowering Plants,284,"Pogonia, small whorled (Isotria medeoloides) -",T,"$187,009","$68,798","$255,807","$6,681","$262,488"
Flowering Plants,609,"Polygala, Lewton's (Polygala lewtonii) - Wherever found",E,"$2,000","$26,426","$28,426","$14,200","$42,626"
Flowering Plants,1126,"Polygala, tiny (Polygala smallii) - Wherever found",E,"$6,000",$0,"$6,000",$300,"$6,300"
Flowering Plants,509,"Polygonum, Scotts Valley (Polygonum hickmanii) - Wherever found",E,"$67,300",$0,"$67,300",$0,"$67,300"
Flowering Plants,114,Pondberry (Lindera melissifolia) - Wherever found,E,"$29,500","$1,165,048","$1,194,548","$12,400","$1,206,948"
Flowering Plants,1265,"Pondweed, Little Aguja (=Creek) (Potamogeton clystocarpus) - Wherever found",E,$250,$0,$250,$0,$250
Flowering Plants,333,"Popcornflower, rough (Plagiobothrys hirtus) - Wherever found",E,"$171,500",$200,"$171,700",$0,"$171,700"
Flowering Plants,1033,Popolo (Cyanea solanacea) - Wherever found,E,"$9,145",$0,"$9,145",$0,"$9,145"
Flowering Plants,497,Popolo (Solanum nelsonii) - Wherever found,E,"$66,338","$5,000","$71,338",$0,"$71,338"
Flowering Plants,515,Popolo ku mai (Solanum incompletum) - Wherever found,E,"$52,865","$12,000","$64,865",$0,"$64,865"
Flowering Plants,1241,"Poppy-mallow, Texas (Callirhoe scabriuscula) - Wherever found",E,"$1,000",$420,"$1,420",$0,"$1,420"
Flowering Plants,754,"Poppy, Sacramento prickly (Argemone pleiacantha ssp. pinnatisecta) - Wherever found",E,"$5,000","$18,550","$23,550",$0,"$23,550"
Flowering Plants,823,"Potato-bean, Prices (Apios priceana) -",T,"$14,000","$4,058","$18,058",$500,"$18,558"
Flowering Plants,603,"Potentilla, Hickman's (Potentilla hickmanii) - Wherever found",E,"$6,800","$36,600","$43,400",$0,"$43,400"
Flowering Plants,1132,"Prairie-clover, Florida (Dalea carthagenensis floridana) - Wherever found",E,$0,"$1,100","$1,100","$5,000","$6,100"
Flowering Plants,819,"Prairie-clover, leafy (Dalea foliosa) - Wherever found",E,"$17,000","$1,626","$18,626",$0,"$18,626"
Flowering Plants,1249,"Prickly-apple, aboriginal (Harrisia (=Cereus) aboriginum (=gracilis)) - Wherever found",E,$300,$0,$300,$800,"$1,100"
Flowering Plants,1028,"Prickly-apple, fragrant (Cereus eriophorus var. fragrans) - Wherever found",E,$900,"$2,000","$2,900","$6,500","$9,400"
Flowering Plants,1135,"Prickly-ash, St. Thomas (Zanthoxylum thomasianum) - Wherever found",E,"$6,000",$0,"$6,000",$0,"$6,000"
Flowering Plants,1232,"Primrose, Maguire (Primula maguirei) - Wherever found",T,$0,"$2,000","$2,000",$0,"$2,000"
Flowering Plants,975,Pua `ala (Brighamia rockii) - Wherever found,E,"$10,778",$500,"$11,278",$0,"$11,278"
Flowering Plants,982,"Pussypaws, Mariposa (Calyptridium pulchellum) - Wherever found",T,"$9,400","$1,500","$10,900",$0,"$10,900"
Flowering Plants,1053,Pu`uka`a (Cyperus trachysanthos) - Wherever found,E,"$6,684","$1,761","$8,445",$0,"$8,445"
Flowering Plants,1180,"Ragwort, San Francisco Peaks (Packera franciscana) - Wherever found",T,"$1,700","$2,400","$4,100",$0,"$4,100"
